ano,mes,data,regiao,uf,fonte_energia,producao_mwh,consumo_mwh,capacidade_instalada,emissao_co2,custo_medio_mwh,percentual_renovavel,nivel_demanda
2015,3,2015-03-01,Norte,AM,Termelétrica,35226.79,36824.22,49317.51,22897.42,202.73,10,Alto
2015,3,2015-03-01,Norte,AM,Biomassa,18511.85,16839.47,25916.59,740.47,362.43,95,Médio
2015,3,2015-03-01,Norte,AM,Nuclear,100.0,90.13,140.0,4.0,203.24,95,Médio
2015,3,2015-03-01,Norte,PA,Hidrelétrica,77024.36,61483.88,107834.1,3080.97,225.29,95,Baixo
2015,3,2015-03-01,Norte,PA,Eólica,33961.14,35116.8,47545.6,1358.45,258.66,95,Alto
2015,3,2015-03-01,Norte,PA,Solar,35310.89,38831.7,49435.24,1412.44,247.83,95,Alto
2015,3,2015-03-01,Norte,PA,Termelétrica,27420.61,23215.8,38388.86,17823.4,431.54,10,Baixo
2015,3,2015-03-01,Norte,PA,Biomassa,24060.61,20763.82,33684.85,962.42,241.53,95,Médio
2015,3,2015-03-01,Norte,PA,Nuclear,7075.36,5426.59,9905.51,283.01,389.08,95,Baixo
2015,3,2015-03-01,Norte,RO,Hidrelétrica,56188.03,58623.67,78663.24,2247.52,209.94,95,Alto
2015,3,2015-03-01,Norte,RO,Eólica,36948.99,42251.84,51728.59,1477.96,408.66,95,Crítico
2015,3,2015-03-01,Norte,RO,Solar,20308.96,17828.5,28432.54,812.36,382.68,95,Médio
2015,3,2015-03-01,Norte,RO,Termelétrica,24551.62,24244.68,34372.26,15958.55,194.09,10,Médio
2015,3,2015-03-01,Norte,RO,Biomassa,16026.92,16271.6,22437.68,641.08,339.55,95,Alto
2015,3,2015-03-01,Norte,RO,Nuclear,14908.52,17011.96,20871.92,596.34,346.5,95,Crítico
2015,3,2015-03-01,Norte,TO,Hidrelétrica,69779.37,63776.62,97691.12,2791.17,208.43,95,Médio
2015,3,2015-03-01,Norte,TO,Eólica,39046.32,38691.93,54664.85,1561.85,282.33,95,Médio
2015,3,2015-03-01,Norte,TO,Solar,34002.13,27384.17,47602.98,1360.09,297.45,95,Baixo
2015,3,2015-03-01,Norte,TO,Termelétrica,24109.81,27195.59,33753.73,15671.38,448.61,10,Crítico
2015,3,2015-03-01,Norte,TO,Biomassa,20227.43,23036.92,28318.4,809.1,164.12,95,Crítico
2015,3,2015-03-01,Norte,TO,Nuclear,100.0,97.44,140.0,4.0,439.83,95,Médio
2015,3,2015-03-01,Nordeste,BA,Hidrelétrica,77212.2,60725.82,108097.08,3088.49,274.75,95,Baixo
2015,3,2015-03-01,Nordeste,BA,Eólica,31731.0,25706.06,44423.41,1269.24,406.08,95,Baixo
2015,3,2015-03-01,Nordeste,BA,Solar,23933.48,18728.45,33506.87,957.34,381.25,95,Baixo
2015,3,2015-03-01,Nordeste,BA,Termelétrica,51711.05,54981.47,72395.46,33612.18,159.29,10,Alto
2015,3,2015-03-01,Nordeste,BA,Biomassa,20720.8,19425.59,29009.12,828.83,151.67,95,Médio
2015,3,2015-03-01,Nordeste,BA,Nuclear,100.0,87.91,140.0,4.0,401.8,95,Médio
2015,3,2015-03-01,Nordeste,PE,Hidrelétrica,70953.42,55904.03,99334.79,2838.14,281.59,95,Baixo
2015,3,2015-03-01,Nordeste,PE,Eólica,18468.12,20541.21,25855.37,738.72,289.63,95,Alto
2015,3,2015-03-01,Nordeste,PE,Solar,27907.44,22656.17,39070.41,1116.3,443.74,95,Baixo
2015,3,2015-03-01,Nordeste,PE,Termelétrica,50705.0,54406.67,70987.01,32958.25,443.24,10,Alto
2015,3,2015-03-01,Nordeste,PE,Biomassa,15431.79,16978.38,21604.51,617.27,176.58,95,Alto
2015,3,2015-03-01,Nordeste,PE,Nuclear,25774.81,25764.63,36084.74,1030.99,383.06,95,Médio
2015,3,2015-03-01,Nordeste,CE,Hidrelétrica,76878.45,68586.4,107629.83,3075.14,258.35,95,Médio
2015,3,2015-03-01,Nordeste,CE,Eólica,34637.56,29095.65,48492.58,1385.5,216.24,95,Baixo
2015,3,2015-03-01,Nordeste,CE,Solar,24971.78,19589.45,34960.5,998.87,302.4,95,Baixo
2015,3,2015-03-01,Nordeste,CE,Termelétrica,33724.9,38472.56,47214.86,21921.19,275.7,10,Crítico
2015,3,2015-03-01,Nordeste,CE,Biomassa,16074.76,12425.73,22504.67,642.99,179.08,95,Baixo
2015,3,2015-03-01,Nordeste,CE,Nuclear,100.0,77.71,140.0,4.0,401.14,95,Baixo
2015,3,2015-03-01,Nordeste,MA,Hidrelétrica,72897.01,76438.67,102055.82,2915.88,298.95,95,Alto
2015,3,2015-03-01,Nordeste,MA,Eólica,31175.25,25825.48,43645.35,1247.01,230.76,95,Baixo
2015,3,2015-03-01,Nordeste,MA,Solar,25952.99,26759.14,36334.19,1038.12,368.75,95,Alto
2015,3,2015-03-01,Nordeste,MA,Termelétrica,48192.73,48613.64,67469.83,31325.28,257.66,10,Alto
2015,3,2015-03-01,Nordeste,MA,Biomassa,26645.9,20639.34,37304.25,1065.84,349.62,95,Baixo
2015,3,2015-03-01,Nordeste,MA,Nuclear,12664.83,10844.32,17730.76,506.59,432.83,95,Médio
2015,3,2015-03-01,Nordeste,PB,Hidrelétrica,78910.15,63219.37,110474.21,3156.41,311.87,95,Baixo
2015,3,2015-03-01,Nordeste,PB,Eólica,39345.03,38428.74,55083.04,1573.8,291.08,95,Médio
2015,3,2015-03-01,Nordeste,PB,Solar,36469.28,37539.7,51057.0,1458.77,211.96,95,Alto
2015,3,2015-03-01,Nordeste,PB,Termelétrica,38242.78,33180.54,53539.89,24857.81,222.11,10,Médio
2015,3,2015-03-01,Nordeste,PB,Biomassa,23743.78,21206.79,33241.29,949.75,173.96,95,Médio
2015,3,2015-03-01,Nordeste,PB,Nuclear,12317.35,11897.5,17244.28,492.69,284.69,95,Médio
2015,3,2015-03-01,Centro-Oeste,DF,Hidrelétrica,79037.68,73642.93,110652.76,3161.51,194.1,95,Médio
2015,3,2015-03-01,Centro-Oeste,DF,Eólica,28699.35,32383.07,40179.09,1147.97,276.93,95,Crítico
2015,3,2015-03-01,Centro-Oeste,DF,Solar,18243.98,17293.16,25541.58,729.76,412.9,95,Médio
2015,3,2015-03-01,Centro-Oeste,DF,Termelétrica,24803.03,23739.44,34724.24,16121.97,246.01,10,Médio
2015,3,2015-03-01,Centro-Oeste,DF,Biomassa,22948.31,22799.5,32127.63,917.93,172.83,95,Médio
2015,3,2015-03-01,Centro-Oeste,DF,Nuclear,100.0,103.92,140.0,4.0,235.48,95,Alto
2015,3,2015-03-01,Centro-Oeste,GO,Hidrelétrica,72309.4,66934.92,101233.17,2892.38,394.95,95,Médio
2015,3,2015-03-01,Centro-Oeste,GO,Eólica,30024.04,23676.54,42033.66,1200.96,377.6,95,Baixo
2015,3,2015-03-01,Centro-Oeste,GO,Solar,28406.85,27669.4,39769.59,1136.27,223.08,95,Médio
2015,3,2015-03-01,Centro-Oeste,GO,Termelétrica,35970.43,36548.54,50358.6,23380.78,216.26,10,Alto
2015,3,2015-03-01,Centro-Oeste,GO,Biomassa,23716.47,24861.07,33203.06,948.66,348.24,95,Alto
2015,3,2015-03-01,Centro-Oeste,GO,Nuclear,4284.04,3290.16,5997.66,171.36,260.88,95,Baixo
2015,3,2015-03-01,Centro-Oeste,MT,Hidrelétrica,70602.1,78640.72,98842.94,2824.08,359.95,95,Alto
2015,3,2015-03-01,Centro-Oeste,MT,Eólica,42641.37,36758.38,59697.91,1705.65,283.52,95,Médio
2015,3,2015-03-01,Centro-Oeste,MT,Solar,24907.91,22971.07,34871.08,996.32,339.52,95,Médio
2015,3,2015-03-01,Centro-Oeste,MT,Termelétrica,33463.07,35948.01,46848.3,21751.0,330.95,10,Alto
2015,3,2015-03-01,Centro-Oeste,MT,Biomassa,18990.03,17304.67,26586.04,759.6,160.06,95,Médio
2015,3,2015-03-01,Centro-Oeste,MT,Nuclear,1201.97,923.94,1682.76,48.08,154.52,95,Baixo
2015,3,2015-03-01,Centro-Oeste,MS,Hidrelétrica,72187.09,76262.2,101061.92,2887.48,374.05,95,Alto
2015,3,2015-03-01,Centro-Oeste,MS,Eólica,38399.28,41027.12,53758.99,1535.97,361.12,95,Alto
2015,3,2015-03-01,Centro-Oeste,MS,Solar,13698.56,12738.61,19177.98,547.94,339.21,95,Médio
2015,3,2015-03-01,Centro-Oeste,MS,Termelétrica,24696.63,27057.66,34575.28,16052.81,259.06,10,Alto
2015,3,2015-03-01,Centro-Oeste,MS,Biomassa,18830.95,17212.63,26363.33,753.24,425.55,95,Médio
2015,3,2015-03-01,Centro-Oeste,MS,Nuclear,7341.55,7779.89,10278.17,293.66,260.99,95,Alto
2015,3,2015-03-01,Sudeste,SP,Hidrelétrica,62078.85,52626.66,86910.4,2483.15,180.6,95,Baixo
2015,3,2015-03-01,Sudeste,SP,Eólica,29821.47,29526.81,41750.05,1192.86,182.4,95,Médio
2015,3,2015-03-01,Sudeste,SP,Solar,33348.37,30920.01,46687.71,1333.93,217.5,95,Médio
2015,3,2015-03-01,Sudeste,SP,Termelétrica,47798.06,52679.38,66917.28,31068.74,255.45,10,Alto
2015,3,2015-03-01,Sudeste,SP,Biomassa,28518.87,31896.42,39926.42,1140.75,335.31,95,Alto
2015,3,2015-03-01,Sudeste,SP,Nuclear,9962.11,8955.98,13946.96,398.48,278.76,95,Médio
2015,3,2015-03-01,Sudeste,RJ,Hidrelétrica,81479.9,74519.78,114071.87,3259.2,396.42,95,Médio
2015,3,2015-03-01,Sudeste,RJ,Eólica,35786.64,36498.35,50101.3,1431.47,278.74,95,Alto
2015,3,2015-03-01,Sudeste,RJ,Solar,22816.61,25272.91,31943.26,912.66,193.9,95,Alto
2015,3,2015-03-01,Sudeste,RJ,Termelétrica,38295.14,28927.85,53613.19,24891.84,363.1,10,Baixo
2015,3,2015-03-01,Sudeste,RJ,Biomassa,23418.56,25432.02,32785.98,936.74,244.74,95,Alto
2015,3,2015-03-01,Sudeste,RJ,Nuclear,10727.01,8755.0,15017.81,429.08,185.3,95,Baixo
2015,3,2015-03-01,Sudeste,MG,Hidrelétrica,73572.3,69838.8,103001.22,2942.89,200.41,95,Médio
2015,3,2015-03-01,Sudeste,MG,Eólica,38700.15,41983.47,54180.21,1548.01,203.03,95,Alto
2015,3,2015-03-01,Sudeste,MG,Solar,30582.13,26095.52,42814.99,1223.29,409.46,95,Médio
2015,3,2015-03-01,Sudeste,MG,Termelétrica,38516.83,41503.67,53923.56,25035.94,195.57,10,Alto
2015,3,2015-03-01,Sudeste,MG,Biomassa,15038.27,14299.09,21053.58,601.53,433.16,95,Médio
2015,3,2015-03-01,Sudeste,MG,Nuclear,4180.0,4138.45,5852.0,167.2,156.16,95,Médio
2015,3,2015-03-01,Sudeste,ES,Hidrelétrica,68917.03,53596.01,96483.84,2756.68,302.41,95,Baixo
2015,3,2015-03-01,Sudeste,ES,Eólica,12149.21,10230.1,17008.89,485.97,432.38,95,Baixo
2015,3,2015-03-01,Sudeste,ES,Solar,27065.26,22885.52,37891.36,1082.61,419.3,95,Baixo
2015,3,2015-03-01,Sudeste,ES,Termelétrica,39528.28,43195.39,55339.59,25693.38,378.3,10,Alto
2015,3,2015-03-01,Sudeste,ES,Biomassa,24646.59,23279.98,34505.23,985.86,345.72,95,Médio
2015,3,2015-03-01,Sudeste,ES,Nuclear,6631.02,5489.1,9283.43,265.24,224.24,95,Baixo
2015,3,2015-03-01,Sul,PR,Hidrelétrica,68758.87,52505.74,96262.42,2750.35,255.57,95,Baixo
2015,3,2015-03-01,Sul,PR,Eólica,29032.56,32854.29,40645.59,1161.3,284.34,95,Crítico
2015,3,2015-03-01,Sul,PR,Solar,30291.07,24294.5,42407.5,1211.64,187.71,95,Baixo
2015,3,2015-03-01,Sul,PR,Termelétrica,38730.3,34798.93,54222.42,25174.7,416.63,10,Médio
2015,3,2015-03-01,Sul,PR,Biomassa,26685.35,24651.91,37359.49,1067.41,210.93,95,Médio
2015,3,2015-03-01,Sul,PR,Nuclear,18192.73,18110.84,25469.82,727.71,364.69,95,Médio
2015,3,2015-03-01,Sul,SC,Hidrelétrica,64190.4,55482.9,89866.56,2567.62,161.79,95,Médio
2015,3,2015-03-01,Sul,SC,Eólica,32308.54,26554.74,45231.96,1292.34,237.48,95,Baixo
2015,3,2015-03-01,Sul,SC,Solar,29282.78,23794.23,40995.9,1171.31,167.38,95,Baixo
2015,3,2015-03-01,Sul,SC,Termelétrica,39740.24,33972.5,55636.34,25831.16,287.3,10,Médio
2015,3,2015-03-01,Sul,SC,Biomassa,29236.47,23184.38,40931.06,1169.46,260.3,95,Baixo
2015,3,2015-03-01,Sul,SC,Nuclear,100.0,80.72,140.0,4.0,363.58,95,Baixo
2015,3,2015-03-01,Sul,RS,Hidrelétrica,68620.02,56196.41,96068.02,2744.8,250.74,95,Baixo
2015,3,2015-03-01,Sul,RS,Eólica,27444.57,29112.4,38422.39,1097.78,281.15,95,Alto
2015,3,2015-03-01,Sul,RS,Solar,22760.47,21100.66,31864.66,910.42,397.36,95,Médio
2015,3,2015-03-01,Sul,RS,Termelétrica,29333.61,25927.18,41067.06,19066.85,449.28,10,Médio
2015,3,2015-03-01,Sul,RS,Biomassa,3531.34,3530.37,4943.87,141.25,298.58,95,Médio
2015,3,2015-03-01,Sul,RS,Nuclear,10172.88,10794.58,14242.03,406.92,395.82,95,Alto
2015,4,2015-04-01,Norte,AM,Hidrelétrica,60295.26,55309.22,84413.36,2411.81,244.45,95,Médio
2015,4,2015-04-01,Norte,AM,Eólica,38592.57,40470.58,54029.6,1543.7,256.44,95,Alto
2015,4,2015-04-01,Norte,AM,Solar,17693.59,17571.71,24771.03,707.74,438.26,95,Médio
2015,4,2015-04-01,Norte,AM,Termelétrica,48201.69,47987.11,67482.36,31331.1,374.05,10,Médio
2015,4,2015-04-01,Norte,AM,Biomassa,22322.56,17837.13,31251.58,892.9,266.17,95,Baixo
2015,4,2015-04-01,Norte,AM,Nuclear,643.8,707.18,901.31,25.75,374.69,95,Alto
2015,4,2015-04-01,Norte,PA,Hidrelétrica,68413.88,78463.61,95779.43,2736.56,269.98,95,Crítico
2015,4,2015-04-01,Norte,PA,Eólica,37957.17,40735.82,53140.03,1518.29,328.17,95,Alto
2015,4,2015-04-01,Norte,PA,Solar,33031.07,30757.34,46243.5,1321.24,341.65,95,Médio
2015,4,2015-04-01,Norte,PA,Termelétrica,38877.77,37110.15,54428.88,25270.55,428.2,10,Médio
2015,4,2015-04-01,Norte,PA,Biomassa,19579.71,15952.27,27411.6,783.19,403.19,95,Baixo
2015,4,2015-04-01,Norte,PA,Nuclear,3759.67,3232.79,5263.54,150.39,186.78,95,Médio
2015,4,2015-04-01,Norte,RO,Hidrelétrica,76605.46,66279.84,107247.65,3064.22,150.41,95,Médio
2015,4,2015-04-01,Norte,RO,Eólica,36284.33,40988.01,50798.06,1451.37,254.77,95,Crítico
2015,4,2015-04-01,Norte,RO,Solar,37423.67,39747.96,52393.14,1496.95,187.12,95,Alto
2015,4,2015-04-01,Norte,RO,Termelétrica,32378.43,26891.66,45329.8,21045.98,259.4,10,Baixo
2015,4,2015-04-01,Norte,RO,Biomassa,9887.01,10899.33,13841.81,395.48,295.82,95,Alto
2015,4,2015-04-01,Norte,RO,Nuclear,11474.07,9739.07,16063.7,458.96,291.51,95,Baixo
2015,4,2015-04-01,Norte,TO,Hidrelétrica,76949.93,70189.43,107729.91,3078.0,340.13,95,Médio
2015,4,2015-04-01,Norte,TO,Eólica,36898.69,32886.96,51658.17,1475.95,180.08,95,Médio
2015,4,2015-04-01,Norte,TO,Solar,23375.26,22102.77,32725.37,935.01,275.78,95,Médio
2015,4,2015-04-01,Norte,TO,Termelétrica,41503.94,34522.66,58105.52,26977.56,319.91,10,Baixo
2015,4,2015-04-01,Norte,TO,Biomassa,26914.3,25915.96,37680.02,1076.57,433.46,95,Médio
2015,4,2015-04-01,Norte,TO,Nuclear,302.08,272.52,422.92,12.08,233.66,95,Médio
2015,4,2015-04-01,Nordeste,BA,Hidrelétrica,80183.41,63686.95,112256.77,3207.34,189.02,95,Baixo
2015,4,2015-04-01,Nordeste,BA,Eólica,29227.84,27033.2,40918.98,1169.11,380.44,95,Médio
2015,4,2015-04-01,Nordeste,BA,Solar,18196.87,20472.22,25475.61,727.87,296.53,95,Crítico
2015,4,2015-04-01,Nordeste,BA,Termelétrica,38728.11,36420.82,54219.35,25173.27,445.81,10,Médio
2015,4,2015-04-01,Nordeste,BA,Biomassa,11531.58,10037.05,16144.21,461.26,426.53,95,Médio
2015,4,2015-04-01,Nordeste,BA,Nuclear,100.0,84.64,140.0,4.0,330.84,95,Baixo
2015,4,2015-04-01,Nordeste,PE,Hidrelétrica,74234.05,65525.71,103927.67,2969.36,286.75,95,Médio
2015,4,2015-04-01,Nordeste,PE,Eólica,37026.79,39057.0,51837.51,1481.07,194.38,95,Alto
2015,4,2015-04-01,Nordeste,PE,Solar,31171.26,34291.99,43639.76,1246.85,429.78,95,Alto
2015,4,2015-04-01,Nordeste,PE,Termelétrica,43660.22,35061.85,61124.31,28379.15,426.29,10,Baixo
2015,4,2015-04-01,Nordeste,PE,Biomassa,31266.28,29547.83,43772.79,1250.65,161.63,95,Médio
2015,4,2015-04-01,Nordeste,PE,Nuclear,8344.29,6858.52,11682.01,333.77,366.87,95,Baixo
2015,4,2015-04-01,Nordeste,CE,Hidrelétrica,77426.34,84947.85,108396.88,3097.05,191.01,95,Alto
2015,4,2015-04-01,Nordeste,CE,Eólica,44993.91,37137.45,62991.48,1799.76,310.38,95,Baixo
2015,4,2015-04-01,Nordeste,CE,Solar,19441.64,18685.43,27218.3,777.67,310.32,95,Médio
2015,4,2015-04-01,Nordeste,CE,Termelétrica,31603.74,32170.48,44245.23,20542.43,311.35,10,Alto
2015,4,2015-04-01,Nordeste,CE,Biomassa,11550.45,9522.0,16170.63,462.02,284.37,95,Baixo
2015,4,2015-04-01,Nordeste,CE,Nuclear,7683.65,7148.75,10757.11,307.35,157.76,95,Médio
2015,4,2015-04-01,Nordeste,MA,Hidrelétrica,75314.12,58875.27,105439.77,3012.56,167.98,95,Baixo
2015,4,2015-04-01,Nordeste,MA,Eólica,28775.04,27116.21,40285.06,1151.0,384.2,95,Médio
2015,4,2015-04-01,Nordeste,MA,Solar,29931.8,26500.9,41904.52,1197.27,361.62,95,Médio
2015,4,2015-04-01,Nordeste,MA,Termelétrica,53339.2,56234.83,74674.88,34670.48,264.38,10,Alto
2015,4,2015-04-01,Nordeste,MA,Biomassa,20018.46,22430.04,28025.84,800.74,208.45,95,Crítico
2015,4,2015-04-01,Nordeste,MA,Nuclear,2870.64,3142.47,4018.89,114.83,375.01,95,Alto
2015,4,2015-04-01,Nordeste,PB,Hidrelétrica,70475.7,73566.66,98665.98,2819.03,232.9,95,Alto
2015,4,2015-04-01,Nordeste,PB,Eólica,26444.23,20555.55,37021.92,1057.77,397.21,95,Baixo
2015,4,2015-04-01,Nordeste,PB,Solar,22919.35,20579.1,32087.1,916.77,203.25,95,Médio
2015,4,2015-04-01,Nordeste,PB,Termelétrica,27937.59,28143.55,39112.63,18159.44,291.25,10,Alto
2015,4,2015-04-01,Nordeste,PB,Biomassa,17891.07,16752.08,25047.5,715.64,280.67,95,Médio
2015,4,2015-04-01,Nordeste,PB,Nuclear,100.0,113.11,140.0,4.0,229.64,95,Crítico
2015,4,2015-04-01,Centro-Oeste,DF,Hidrelétrica,77950.28,75429.47,109130.39,3118.01,412.92,95,Médio
2015,4,2015-04-01,Centro-Oeste,DF,Eólica,38539.52,38523.13,53955.33,1541.58,350.24,95,Médio
2015,4,2015-04-01,Centro-Oeste,DF,Solar,25032.82,25200.1,35045.94,1001.31,238.9,95,Alto
2015,4,2015-04-01,Centro-Oeste,DF,Termelétrica,48273.7,38965.11,67583.17,31377.9,404.85,10,Baixo
2015,4,2015-04-01,Centro-Oeste,DF,Biomassa,31032.74,35333.05,43445.84,1241.31,361.44,95,Crítico
2015,4,2015-04-01,Centro-Oeste,DF,Nuclear,7040.79,6546.96,9857.1,281.63,417.6,95,Médio
2015,4,2015-04-01,Centro-Oeste,GO,Hidrelétrica,77645.78,80789.25,108704.09,3105.83,167.16,95,Alto
2015,4,2015-04-01,Centro-Oeste,GO,Eólica,26036.29,20900.11,36450.8,1041.45,440.95,95,Baixo
2015,4,2015-04-01,Centro-Oeste,GO,Solar,17200.31,16176.42,24080.43,688.01,407.91,95,Médio
2015,4,2015-04-01,Centro-Oeste,GO,Termelétrica,25805.22,27510.36,36127.31,16773.39,206.06,10,Alto
2015,4,2015-04-01,Centro-Oeste,GO,Biomassa,13329.43,14308.26,18661.2,533.18,227.61,95,Alto
2015,4,2015-04-01,Centro-Oeste,GO,Nuclear,20562.62,16759.33,28787.66,822.5,295.74,95,Baixo
2015,4,2015-04-01,Centro-Oeste,MT,Hidrelétrica,72154.77,54449.14,101016.68,2886.19,158.25,95,Baixo
2015,4,2015-04-01,Centro-Oeste,MT,Eólica,25138.37,21363.91,35193.72,1005.53,282.67,95,Baixo
2015,4,2015-04-01,Centro-Oeste,MT,Solar,33775.51,32383.98,47285.71,1351.02,265.16,95,Médio
2015,4,2015-04-01,Centro-Oeste,MT,Termelétrica,40847.96,43486.99,57187.14,26551.17,288.47,10,Alto
2015,4,2015-04-01,Centro-Oeste,MT,Biomassa,33378.42,30973.81,46729.79,1335.14,154.3,95,Médio
2015,4,2015-04-01,Centro-Oeste,MT,Nuclear,5160.54,4434.81,7224.76,206.42,378.26,95,Médio
2015,4,2015-04-01,Centro-Oeste,MS,Hidrelétrica,60553.83,62952.67,84775.36,2422.15,441.32,95,Alto
2015,4,2015-04-01,Centro-Oeste,MS,Eólica,35654.47,31424.02,49916.26,1426.18,398.52,95,Médio
2015,4,2015-04-01,Centro-Oeste,MS,Solar,26998.36,22615.62,37797.7,1079.93,321.95,95,Baixo
2015,4,2015-04-01,Centro-Oeste,MS,Termelétrica,32478.65,31348.38,45470.11,21111.12,372.59,10,Médio
2015,4,2015-04-01,Centro-Oeste,MS,Biomassa,28375.01,31864.01,39725.01,1135.0,421.77,95,Crítico
2015,4,2015-04-01,Centro-Oeste,MS,Nuclear,4687.37,5329.03,6562.32,187.49,369.31,95,Crítico
2015,4,2015-04-01,Sudeste,SP,Hidrelétrica,72934.16,76883.06,102107.82,2917.37,313.75,95,Alto
2015,4,2015-04-01,Sudeste,SP,Eólica,43103.91,47644.95,60345.47,1724.16,226.4,95,Alto
2015,4,2015-04-01,Sudeste,SP,Solar,7948.06,7061.72,11127.28,317.92,402.81,95,Médio
2015,4,2015-04-01,Sudeste,SP,Termelétrica,44566.61,45845.26,62393.25,28968.29,160.6,10,Alto
2015,4,2015-04-01,Sudeste,SP,Biomassa,30053.59,33907.91,42075.03,1202.14,330.17,95,Crítico
2015,4,2015-04-01,Sudeste,SP,Nuclear,4053.62,4538.45,5675.07,162.14,241.48,95,Alto
2015,4,2015-04-01,Sudeste,RJ,Hidrelétrica,89702.64,73465.68,125583.7,3588.11,296.12,95,Baixo
2015,4,2015-04-01,Sudeste,RJ,Eólica,39646.55,31453.2,55505.17,1585.86,182.71,95,Baixo
2015,4,2015-04-01,Sudeste,RJ,Solar,31108.2,28662.72,43551.48,1244.33,312.39,95,Médio
2015,4,2015-04-01,Sudeste,RJ,Termelétrica,33372.44,37599.83,46721.41,21692.08,429.88,10,Crítico
2015,4,2015-04-01,Sudeste,RJ,Biomassa,14796.97,16330.93,20715.76,591.88,341.0,95,Alto
2015,4,2015-04-01,Sudeste,RJ,Nuclear,3846.75,4263.21,5385.45,153.87,440.72,95,Alto
2015,4,2015-04-01,Sudeste,MG,Hidrelétrica,82548.54,92433.14,115567.96,3301.94,431.04,95,Alto
2015,4,2015-04-01,Sudeste,MG,Eólica,20298.62,18351.59,28418.06,811.94,211.65,95,Médio
2015,4,2015-04-01,Sudeste,MG,Solar,29727.33,33134.6,41618.27,1189.09,237.44,95,Alto
2015,4,2015-04-01,Sudeste,MG,Termelétrica,34782.41,33082.6,48695.37,22608.57,228.97,10,Médio
2015,4,2015-04-01,Sudeste,MG,Biomassa,27414.7,27188.61,38380.58,1096.59,385.71,95,Médio
2015,4,2015-04-01,Sudeste,MG,Nuclear,12361.97,14006.25,17306.76,494.48,182.6,95,Crítico
2015,4,2015-04-01,Sudeste,ES,Hidrelétrica,69505.78,75736.83,97308.1,2780.23,355.04,95,Alto
2015,4,2015-04-01,Sudeste,ES,Eólica,28408.98,32378.81,39772.57,1136.36,350.16,95,Crítico
2015,4,2015-04-01,Sudeste,ES,Solar,30947.55,23248.83,43326.56,1237.9,248.78,95,Baixo
2015,4,2015-04-01,Sudeste,ES,Termelétrica,50922.49,55669.34,71291.48,33099.62,242.04,10,Alto
2015,4,2015-04-01,Sudeste,ES,Biomassa,7268.63,7266.93,10176.09,290.75,160.12,95,Médio
2015,4,2015-04-01,Sudeste,ES,Nuclear,7860.87,7507.07,11005.22,314.43,268.79,95,Médio
2015,4,2015-04-01,Sul,PR,Hidrelétrica,70093.79,67907.9,98131.3,2803.75,168.87,95,Médio
2015,4,2015-04-01,Sul,PR,Eólica,35221.54,39571.24,49310.15,1408.86,268.89,95,Crítico
2015,4,2015-04-01,Sul,PR,Solar,29507.45,27127.84,41310.44,1180.3,404.36,95,Médio
2015,4,2015-04-01,Sul,PR,Termelétrica,45119.0,40857.45,63166.6,29327.35,231.74,10,Médio
2015,4,2015-04-01,Sul,PR,Biomassa,20433.1,17499.94,28606.34,817.32,202.48,95,Médio
2015,4,2015-04-01,Sul,PR,Nuclear,1206.32,1075.03,1688.85,48.25,291.61,95,Médio
2015,4,2015-04-01,Sul,SC,Hidrelétrica,55685.89,45669.84,77960.24,2227.44,188.3,95,Baixo
2015,4,2015-04-01,Sul,SC,Eólica,30251.31,25160.84,42351.84,1210.05,399.66,95,Baixo
2015,4,2015-04-01,Sul,SC,Solar,39305.58,44636.06,55027.81,1572.22,438.41,95,Crítico
2015,4,2015-04-01,Sul,SC,Termelétrica,32934.8,30987.41,46108.72,21407.62,320.05,10,Médio
2015,4,2015-04-01,Sul,SC,Biomassa,26683.69,21539.08,37357.17,1067.35,155.42,95,Baixo
2015,4,2015-04-01,Sul,SC,Nuclear,8706.01,6701.6,12188.41,348.24,258.78,95,Baixo
2015,4,2015-04-01,Sul,RS,Hidrelétrica,66906.79,59902.12,93669.51,2676.27,260.85,95,Médio
2015,4,2015-04-01,Sul,RS,Eólica,33408.21,26525.3,46771.5,1336.33,380.69,95,Baixo
2015,4,2015-04-01,Sul,RS,Solar,18045.15,14169.61,25263.21,721.81,364.1,95,Baixo
2015,4,2015-04-01,Sul,RS,Termelétrica,30317.27,34009.17,42444.18,19706.23,449.92,10,Crítico
2015,4,2015-04-01,Sul,RS,Biomassa,25067.78,26051.82,35094.9,1002.71,270.53,95,Alto
2015,4,2015-04-01,Sul,RS,Nuclear,8373.53,9526.28,11722.94,334.94,176.86,95,Crítico
2015,5,2015-05-01,Norte,AM,Hidrelétrica,69798.32,67277.39,97717.64,2791.93,214.93,95,Médio
2015,5,2015-05-01,Norte,AM,Eólica,36145.49,30608.93,50603.68,1445.82,219.07,95,Baixo
2015,5,2015-05-01,Norte,AM,Solar,39170.93,32731.63,54839.3,1566.84,271.37,95,Baixo
2015,5,2015-05-01,Norte,AM,Termelétrica,25409.88,19226.02,35573.83,16516.42,284.58,10,Baixo
2015,5,2015-05-01,Norte,AM,Biomassa,25181.62,19820.52,35254.27,1007.26,294.66,95,Baixo
2015,5,2015-05-01,Norte,AM,Nuclear,13681.16,11281.25,19153.63,547.25,217.7,95,Baixo
2015,5,2015-05-01,Norte,PA,Hidrelétrica,67068.07,71043.95,93895.3,2682.72,176.31,95,Alto
